p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.1,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.15,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.2,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.25,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.3,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.35,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.4,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.45,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.5,"394,359","68,256",0.15,"394,359","8,360","68,256","10,670",0.56,0.14,0.04
0.55,"8,360","10,670",0.56,"402,719",0,"78,926",0,nan,0.00,0.00
0.6,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.65,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.7,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.75,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.8,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.85,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.9,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.95,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
1.0,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
